Frame;Bone;X;Y;Z;RotX;RotY;RotZ
2959;両目;0.000000;0.000000;0.000000;-0.019322;0.026172;0.000506
2963;両目;0.000000;0.000000;0.000000;-0.047889;0.060978;0.002929
2967;両目;0.000000;0.000000;0.000000;-0.047889;0.060978;0.002929
2977;両目;0.000000;0.000000;0.000000;-0.028289;0.069728;0.001978
2985;両目;0.000000;0.000000;0.000000;-0.047932;0.043569;0.002093
2990;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
2997;両目;0.000000;0.000000;0.000000;-0.018936;0.000000;0.000000
3005;両目;0.000000;0.000000;0.000000;-0.018543;0.000000;0.000000
3011;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3018;両目;0.000000;0.000000;0.000000;-0.018936;0.000000;0.000000
3031;両目;0.000000;0.000000;0.000000;-0.018543;0.000000;0.000000
3036;両目;0.000000;0.000000;0.000000;-0.018543;0.000000;0.000000
3058;両目;0.000000;0.000000;0.000000;-0.024432;0.000000;0.000000
3066;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3080;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3105;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3132;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3137;両目;0.000000;0.000000;0.000000;-0.014224;0.000000;0.000000
3144;両目;0.000000;0.000000;0.000000;-0.028358;0.000000;0.000000
3156;両目;0.000000;0.000000;0.000000;-0.030320;0.000000;0.000000
3160;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3166;両目;0.000000;0.000000;0.000000;-0.022035;-0.061034;-0.001348
3173;両目;0.000000;0.000000;0.000000;-0.027573;0.000000;0.000000
3179;両目;0.000000;0.000000;0.000000;-0.011868;0.000000;0.000000
3189;両目;0.000000;0.000000;0.000000;-0.012261;0.000000;0.000000
3205;両目;0.000000;0.000000;0.000000;-0.019714;0.026172;0.000516
3209;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3214;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
3225;両目;0.000000;0.000000;0.000000;-0.022469;0.000000;0.000000
3232;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
3240;両目;0.000000;0.000000;0.000000;-0.014617;0.000000;0.000000
3259;両目;0.000000;0.000000;0.000000;-0.027573;0.000000;0.000000
3275;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
3285;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
3290;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
3297;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3336;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3341;両目;0.000000;0.000000;0.000000;-0.018543;0.000000;0.000000
3348;両目;0.000000;0.000000;0.000000;-0.017758;0.000000;0.000000
3352;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3358;両目;0.000000;0.000000;0.000000;-0.016187;0.000000;0.000000
3365;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3371;両目;0.000000;0.000000;0.000000;-0.015004;0.026174;0.000393
3378;両目;0.000000;0.000000;0.000000;-0.008725;-0.017452;-0.000152
3393;両目;0.000000;0.000000;0.000000;-0.011689;0.026175;0.000319
3400;両目;0.000000;0.000000;0.000000;-0.012646;0.034897;0.000442
3405;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3410;両目;0.000000;0.000000;0.000000;-0.018918;0.043612;0.000826
3418;両目;0.000000;0.000000;0.000000;-0.021663;0.043609;0.000946
3422;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3432;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3439;両目;0.000000;0.000000;0.000000;-0.022469;0.000000;0.000000
3455;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
3473;両目;0.000000;0.000000;0.000000;-0.008710;-0.061046;-0.000533
3486;両目;0.000000;0.000000;0.000000;-0.022469;0.000000;0.000000
3491;両目;0.000000;0.000000;0.000000;-0.047932;0.043569;0.002093
3500;両目;0.000000;0.000000;0.000000;-0.016157;0.061041;0.000988
3509;両目;0.000000;0.000000;0.000000;-0.021252;0.061035;0.001300
3514;両目;0.000000;0.000000;0.000000;-0.047889;0.060978;0.002929
3530;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3536;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
3554;両目;0.000000;0.000000;0.000000;-0.018525;-0.043612;-0.000809
3566;両目;0.000000;0.000000;0.000000;-0.019310;0.043611;0.000843
3584;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
3588;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3596;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3605;両目;0.000000;0.000000;0.000000;-0.035423;0.000000;0.000000
3613;両目;0.000000;0.000000;0.000000;-0.024123;0.069727;0.001325
3620;両目;0.000000;0.000000;0.000000;-0.014581;0.069749;0.001020
3625;両目;0.000000;0.000000;0.000000;-0.016539;0.069747;0.001157
3630;両目;0.000000;0.000000;0.000000;-0.047861;0.069676;0.003347
3638;両目;0.000000;0.000000;0.000000;-0.020487;0.043610;0.000894
3664;両目;0.000000;0.000000;0.000000;-0.019702;-0.043611;-0.000860
3670;両目;0.000000;0.000000;0.000000;-0.047932;-0.043569;-0.002093
3675;両目;0.000000;0.000000;0.000000;-0.019310;-0.043611;-0.000843
3680;両目;0.000000;0.000000;0.000000;-0.016564;-0.043613;-0.000723
3685;両目;0.000000;0.000000;0.000000;-0.047932;0.043569;0.002093
3695;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3701;両目;0.000000;0.000000;0.000000;-0.012641;-0.043616;-0.000552
3718;両目;0.000000;0.000000;0.000000;-0.015009;0.000000;0.000000
3731;両目;0.000000;0.000000;0.000000;-0.013831;0.000000;0.000000
3737;両目;0.000000;0.000000;0.000000;-0.014224;0.000000;0.000000
3747;両目;0.000000;0.000000;0.000000;-0.017752;0.026173;0.000465
3760;両目;0.000000;0.000000;0.000000;-0.022462;0.026170;0.000588
3770;両目;0.000000;0.000000;0.000000;-0.013439;0.000000;0.000000
3781;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
3790;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3796;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3808;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
3817;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
3839;両目;0.000000;0.000000;0.000000;-0.018543;0.000000;0.000000
3844;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3850;両目;0.000000;0.000000;0.000000;-0.022862;0.000000;0.000000
3856;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
3872;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
3875;両目;0.000000;0.000000;0.000000;-0.020468;-0.061036;-0.001252
3882;両目;0.000000;0.000000;0.000000;-0.020848;-0.069741;-0.001458
3895;両目;0.000000;0.000000;0.000000;-0.022840;-0.043608;-0.000997
3900;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
3910;両目;0.000000;0.000000;0.000000;-0.026331;0.069732;0.001841
3919;両目;0.000000;0.000000;0.000000;-0.034814;0.069714;0.002434
3924;両目;0.000000;0.000000;0.000000;-0.034814;0.069714;0.002434
3941;両目;0.000000;0.000000;0.000000;-0.008705;0.069754;0.000609
3948;両目;0.000000;0.000000;0.000000;0.000000;0.069756;0.000000
3954;両目;0.000000;0.000000;0.000000;-0.025548;0.069734;0.001786
3962;両目;0.000000;0.000000;0.000000;-0.047861;0.069676;0.003347
3975;両目;0.000000;0.000000;0.000000;-0.047889;0.060978;0.002929
3986;両目;0.000000;0.000000;0.000000;-0.018508;0.061038;0.001132
3999;両目;0.000000;0.000000;0.000000;-0.021684;0.000000;0.000000
4006;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4012;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4075;両目;0.000000;0.000000;0.000000;-0.047932;0.043569;0.002093
4085;両目;0.000000;0.000000;0.000000;-0.024409;-0.043606;-0.001066
4105;両目;0.000000;0.000000;0.000000;-0.022469;0.000000;0.000000
4115;両目;0.000000;0.000000;0.000000;-0.022862;0.000000;0.000000
4135;両目;0.000000;0.000000;0.000000;-0.013439;0.000000;0.000000
4141;両目;0.000000;0.000000;0.000000;-0.047932;0.043569;0.002093
4153;両目;0.000000;0.000000;0.000000;-0.015795;0.000000;0.000000
4159;両目;0.000000;0.000000;0.000000;-0.015795;0.000000;0.000000
4165;両目;0.000000;0.000000;0.000000;-0.025217;0.000000;0.000000
4180;両目;0.000000;0.000000;0.000000;-0.020114;0.000000;0.000000
4186;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4187;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4195;両目;0.000000;0.000000;0.000000;-0.014973;0.069749;0.001047
4201;両目;0.000000;0.000000;0.000000;-0.021631;0.069740;0.001513
4206;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4212;両目;0.000000;0.000000;0.000000;-0.020468;-0.061036;-0.001252
4221;両目;0.000000;0.000000;0.000000;-0.018918;-0.043612;-0.000826
4227;両目;0.000000;0.000000;0.000000;-0.022077;0.000000;0.000000
4235;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4309;両目;0.000000;0.000000;0.000000;-0.047971;0.017432;0.000837
4316;両目;0.000000;0.000000;0.000000;-0.025999;0.017447;0.000454
4330;両目;0.000000;0.000000;0.000000;-0.017755;-0.017450;-0.000310
4341;両目;0.000000;0.000000;0.000000;-0.018543;0.000000;0.000000
4345;両目;0.000000;0.000000;0.000000;-0.016580;0.000000;0.000000
4350;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4395;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4402;両目;0.000000;0.000000;0.000000;-0.016580;0.000000;0.000000
4419;両目;0.000000;0.000000;0.000000;-0.008726;-0.008726;-0.000076
4436;両目;0.000000;0.000000;0.000000;-0.024821;0.017447;0.000433
4441;両目;0.000000;0.000000;0.000000;-0.047971;0.017432;0.000837
4442;両目;0.000000;0.000000;0.000000;-0.047971;0.017432;0.000837
4446;両目;0.000000;0.000000;0.000000;-0.016185;0.017450;0.000283
4454;両目;0.000000;0.000000;0.000000;-0.027180;0.000000;0.000000
4463;両目;0.000000;0.000000;0.000000;-0.018918;-0.043612;-0.000826
4469;両目;0.000000;0.000000;0.000000;-0.014219;-0.026174;-0.000372
4479;両目;0.000000;0.000000;0.000000;0.008724;-0.026176;0.000228
4488;両目;0.000000;0.000000;0.000000;0.000684;0.008727;0.000011
4490;両目;0.000000;0.000000;0.000000;0.000684;0.008727;0.000011
4495;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
4530;両目;0.000000;0.000000;0.000000;-0.011219;0.008726;0.000098
4543;両目;0.000000;0.000000;0.000000;-0.011919;0.017451;0.000205
4559;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
4570;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
4577;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
4582;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4590;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4605;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4615;両目;0.000000;0.000000;0.000000;0.026177;0.000000;0.000000
4623;両目;0.000000;0.000000;0.000000;0.026177;0.000000;0.000000
4630;両目;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
4646;両目;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
4649;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4652;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
4659;両目;0.000000;0.000000;0.000000;-0.036208;0.000000;0.000000
4667;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4720;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4724;両目;0.000000;0.000000;0.000000;-0.014612;-0.026174;-0.000383
4730;両目;0.000000;0.000000;0.000000;-0.013818;-0.043615;-0.000603
4736;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4745;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4754;両目;0.000000;0.000000;0.000000;0.000000;-0.061049;0.000000
4763;両目;0.000000;0.000000;0.000000;-0.012641;-0.043616;-0.000552
4769;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4777;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4790;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4796;両目;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
4803;両目;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
4809;両目;0.000000;0.000000;0.000000;-0.047932;-0.043569;-0.002093
4813;両目;0.000000;0.000000;0.000000;-0.036208;0.000000;0.000000
4817;両目;0.000000;0.000000;0.000000;-0.016580;0.000000;0.000000
4824;両目;0.000000;0.000000;0.000000;-0.020487;-0.043610;-0.000894
4834;両目;0.000000;0.000000;0.000000;-0.020468;0.061036;0.001252
4847;両目;0.000000;0.000000;0.000000;-0.016577;0.017450;0.000289
4854;両目;0.000000;0.000000;0.000000;-0.016574;0.026173;0.000434
4859;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
4864;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4878;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4885;両目;0.000000;0.000000;0.000000;-0.018139;0.034894;0.000633
4908;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
4913;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
4917;両目;0.000000;0.000000;0.000000;-0.020114;0.000000;0.000000
4935;両目;0.000000;0.000000;0.000000;-0.012651;-0.017451;-0.000221
4944;両目;0.000000;0.000000;0.000000;-0.013041;0.026175;0.000342
4949;両目;0.000000;0.000000;0.000000;-0.047962;0.026147;0.001256
4954;両目;0.000000;0.000000;0.000000;-0.026762;0.043604;0.001168
4959;両目;0.000000;0.000000;0.000000;-0.021291;0.000000;0.000000
4972;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
4982;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
4991;両目;0.000000;0.000000;0.000000;-0.024432;0.000000;0.000000
4995;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5001;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
5016;両目;0.000000;0.000000;0.000000;-0.016973;0.000000;0.000000
5031;両目;0.000000;0.000000;0.000000;-0.008724;-0.026176;-0.000228
5041;両目;0.000000;0.000000;0.000000;-0.017452;0.000000;0.000000
5045;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
5050;両目;0.000000;0.000000;0.000000;-0.016580;0.000000;0.000000
5059;両目;0.000000;0.000000;0.000000;-0.012641;-0.043616;-0.000552
5064;両目;0.000000;0.000000;0.000000;-0.047932;-0.043569;-0.002093
5073;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5078;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
5085;両目;0.000000;0.000000;0.000000;-0.012646;0.034897;0.000442
5090;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5103;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5109;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
5117;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5124;両目;0.000000;0.000000;0.000000;-0.047962;-0.026147;-0.001256
5129;両目;0.000000;0.000000;0.000000;-0.024409;-0.043606;-0.001066
5135;両目;0.000000;0.000000;0.000000;-0.024409;-0.043606;-0.001066
5139;両目;0.000000;0.000000;0.000000;-0.047932;-0.043569;-0.002093
5143;両目;0.000000;0.000000;0.000000;-0.024409;-0.043606;-0.001066
5152;両目;0.000000;0.000000;0.000000;-0.012630;-0.061044;-0.000772
5169;両目;0.000000;0.000000;0.000000;-0.012641;-0.043616;-0.000552
5176;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
5180;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5190;両目;0.000000;0.000000;0.000000;-0.024432;0.000000;0.000000
5200;両目;0.000000;0.000000;0.000000;-0.020487;-0.043610;-0.000894
5206;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5212;両目;0.000000;0.000000;0.000000;-0.028358;0.000000;0.000000
5240;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
5255;両目;0.000000;0.000000;0.000000;-0.024432;0.000000;0.000000
5262;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5267;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
5274;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5280;両目;0.000000;0.000000;0.000000;-0.047889;-0.060978;-0.002929
5284;両目;0.000000;0.000000;0.000000;-0.018117;-0.061038;-0.001108
5290;両目;0.000000;0.000000;0.000000;-0.016157;-0.061041;-0.000988
5302;両目;0.000000;0.000000;0.000000;-0.012630;-0.061044;-0.000772
5308;両目;0.000000;0.000000;0.000000;-0.020487;-0.043610;-0.000894
5316;両目;0.000000;0.000000;0.000000;-0.012253;0.034897;0.000428
5323;両目;0.000000;0.000000;0.000000;-0.012646;0.034897;0.000442
5329;両目;0.000000;0.000000;0.000000;-0.016570;0.034895;0.000579
5345;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5355;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5360;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
5379;両目;0.000000;0.000000;0.000000;-0.024417;0.034889;0.000853
5396;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
5402;両目;0.000000;0.000000;0.000000;-0.018936;0.000000;0.000000
5408;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
5413;両目;0.000000;0.000000;0.000000;-0.047889;0.060978;0.002929
5418;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5430;両目;0.000000;0.000000;0.000000;-0.019721;0.000000;0.000000
5446;両目;0.000000;0.000000;0.000000;-0.018106;-0.069745;-0.001266
5464;両目;0.000000;0.000000;0.000000;-0.018525;0.043612;0.000809
5474;両目;0.000000;0.000000;0.000000;-0.011857;0.043616;0.000518
5478;両目;0.000000;0.000000;0.000000;-0.020487;0.043610;0.000894
5491;両目;0.000000;0.000000;0.000000;-0.015795;0.000000;0.000000
5505;両目;0.000000;0.000000;0.000000;-0.011846;-0.061044;-0.000725
5509;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5513;両目;0.000000;0.000000;0.000000;-0.018508;0.061038;0.001132
5519;両目;0.000000;0.000000;0.000000;-0.021677;-0.026171;-0.000568
5529;両目;0.000000;0.000000;0.000000;-0.023603;-0.061031;-0.001444
5535;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5542;両目;0.000000;0.000000;0.000000;-0.015402;0.000000;0.000000
5551;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
5562;両目;0.000000;0.000000;0.000000;-0.014224;0.000000;0.000000
5573;両目;0.000000;0.000000;0.000000;-0.013829;-0.017451;-0.000241
5585;両目;0.000000;0.000000;0.000000;-0.017752;0.026173;0.000465
5591;両目;0.000000;0.000000;0.000000;-0.013831;0.000000;0.000000
5604;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
5619;両目;0.000000;0.000000;0.000000;-0.018543;0.000000;0.000000
5623;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5632;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5638;両目;0.000000;0.000000;0.000000;-0.015795;0.000000;0.000000
5644;両目;0.000000;0.000000;0.000000;-0.019328;0.000000;0.000000
5649;両目;0.000000;0.000000;0.000000;-0.021291;0.000000;0.000000
5651;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
5655;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
5657;両目;0.000000;0.000000;0.000000;-0.020899;0.000000;0.000000
5661;両目;0.000000;0.000000;0.000000;-0.016580;0.000000;0.000000
5665;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5671;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
5679;両目;0.000000;0.000000;0.000000;-0.016973;0.000000;0.000000
5688;両目;0.000000;0.000000;0.000000;-0.018543;0.000000;0.000000
5692;両目;0.000000;0.000000;0.000000;-0.047932;0.043569;0.002093
5698;両目;0.000000;0.000000;0.000000;-0.020094;0.043611;0.000877
5705;両目;0.000000;0.000000;0.000000;-0.017741;0.043612;0.000775
5710;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
5719;両目;0.000000;0.000000;0.000000;-0.012651;-0.017451;-0.000221
5723;両目;0.000000;0.000000;0.000000;-0.047962;-0.026147;-0.001256
5730;両目;0.000000;0.000000;0.000000;-0.028348;-0.026166;-0.000742
5738;両目;0.000000;0.000000;0.000000;-0.012641;0.043616;0.000552
5764;両目;0.000000;0.000000;0.000000;-0.016549;0.061040;0.001012
5769;両目;0.000000;0.000000;0.000000;-0.047889;0.060978;0.002929
5774;両目;0.000000;0.000000;0.000000;-0.016941;0.061040;0.001036
5809;両目;0.000000;0.000000;0.000000;-0.018936;0.000000;0.000000
5813;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5824;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5833;両目;0.000000;0.000000;0.000000;-0.020499;-0.026171;-0.000537
5841;両目;0.000000;0.000000;0.000000;-0.008724;-0.026176;-0.000228
5854;両目;0.000000;0.000000;0.000000;-0.018133;-0.043612;-0.000792
5864;両目;0.000000;0.000000;0.000000;-0.016564;-0.043613;-0.000723
5878;両目;0.000000;0.000000;0.000000;-0.023624;-0.043607;-0.001031
5882;両目;0.000000;0.000000;0.000000;-0.047932;-0.043569;-0.002093
5885;両目;0.000000;0.000000;0.000000;-0.047932;-0.043569;-0.002093
5889;両目;0.000000;0.000000;0.000000;-0.013034;-0.043616;-0.000569
5894;両目;0.000000;0.000000;0.000000;-0.020487;-0.043610;-0.000894
5910;両目;0.000000;0.000000;0.000000;-0.013426;-0.043615;-0.000586
5919;両目;0.000000;0.000000;0.000000;-0.016564;-0.043613;-0.000723
5924;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5927;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5931;両目;0.000000;0.000000;0.000000;-0.019721;0.000000;0.000000
5937;両目;0.000000;0.000000;0.000000;-0.020506;0.000000;0.000000
5941;両目;0.000000;0.000000;0.000000;-0.047932;-0.043569;-0.002093
5945;両目;0.000000;0.000000;0.000000;-0.020879;-0.043610;-0.000912
5952;両目;0.000000;0.000000;0.000000;-0.020468;-0.061036;-0.001252
5956;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5959;両目;0.000000;0.000000;0.000000;-0.047889;0.060978;0.002929
5964;両目;0.000000;0.000000;0.000000;-0.012651;0.017451;0.000221
5978;両目;0.000000;0.000000;0.000000;-0.021291;0.000000;0.000000
5982;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
5990;両目;0.000000;0.000000;0.000000;-0.037385;0.000000;0.000000
5995;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
6000;両目;0.000000;0.000000;0.000000;-0.024424;-0.026169;-0.000640
6008;両目;0.000000;0.000000;0.000000;-0.021284;-0.026171;-0.000557
6013;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
6018;両目;0.000000;0.000000;0.000000;-0.012649;-0.026175;-0.000331
6029;両目;0.000000;0.000000;0.000000;-0.016577;0.017450;0.000289
6045;両目;0.000000;0.000000;0.000000;-0.008727;0.000000;0.000000
6048;両目;0.000000;0.000000;0.000000;-0.012653;0.000000;0.000000
6053;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
6056;両目;0.000000;0.000000;0.000000;-0.047978;0.000000;0.000000
6060;両目;0.000000;0.000000;0.000000;-0.016580;0.000000;0.000000